estimating workload which takes just one milisecond
end estimation
3	1	1
3	2	2
3	3	3
3	4	4
3	5	5
3	37	6
3	38	7
3	39	8
3	40	9
3	42	10
3	43	11
3	44	12
3	45	13
3	70	14
3	71	15
3	72	16
3	73	17
3	75	18
3	76	19
3	97	20
3	98	21
3	99	22
3	100	23
3	101	24
3	123	25
3	124	26
3	125	27
3	137	28
3	138	29
3	139	30
3	141	31
3	142	32
3	168	33
3	169	34
3	170	35
3	171	36
3	172	37
3	173	38
3	174	39
3	175	40
3	199	41
3	200	42
3	201	43
3	202	44
3	203	45
3	226	46
3	227	47
3	228	48
3	230	49
3	231	50
3	232	51
3	246	52
3	247	53
3	248	54
3	250	55
3	251	56
3	267	57
3	268	58
3	270	59
3	271	60
3	287	61
3	288	62
3	289	63
3	291	64
3	307	65
3	308	66
3	309	67
3	310	68
3	311	69
3	313	70
3	332	71
3	333	72
3	334	73
3	335	74
3	351	75
3	353	76
3	354	77
3	355	78
3	356	79
3	371	80
3	372	81
3	373	82
3	374	83
3	375	84
3	390	85
3	391	86
3	392	87
3	393	88
3	394	89
3	396	90
3	423	91
3	425	92
3	426	93
3	447	94
3	448	95
3	449	96
3	450	97
3	451	98
3	453	99
3	454	100
1	10	1
1	11	2
1	12	3
1	13	4
1	14	5
1	15	6
1	46	7
1	48	8
1	49	9
1	57	10
1	58	11
1	59	12
1	60	13
1	61	14
1	62	15
1	64	16
1	65	17
1	66	18
1	106	19
1	107	20
1	108	21
1	109	22
1	110	23
1	112	24
1	127	25
1	128	26
1	129	27
1	130	28
1	131	29
1	132	30
1	147	31
1	177	32
1	178	33
1	179	34
1	181	35
1	182	36
1	184	37
1	190	38
1	191	39
1	192	40
1	193	41
1	194	42
1	216	43
1	217	44
1	218	45
1	219	46
1	220	47
1	221	48
1	222	49
1	223	50
1	225	51
1	251	52
1	253	53
1	254	54
1	255	55
1	272	56
1	273	57
1	281	58
1	282	59
1	283	60
1	285	61
1	286	62
1	313	63
1	314	64
1	316	65
1	321	66
1	322	67
1	323	68
1	324	69
1	325	70
1	342	71
1	343	72
1	344	73
1	345	74
1	361	75
1	362	76
1	364	77
1	365	78
1	381	79
1	382	80
1	383	81
1	384	82
1	386	83
1	402	84
1	403	85
1	404	86
1	417	87
1	418	88
1	420	89
1	421	90
1	454	91
1	455	92
1	456	93
1	457	94
1	459	95
1	460	96
1	461	97
1	462	98
1	463	99
1	464	100
0	17	1
0	26	2
0	27	3
0	28	4
0	30	5
0	31	6
0	32	7
0	33	8
0	34	9
0	35	10
0	67	11
0	68	12
0	70	13
0	84	14
0	85	15
0	87	16
0	88	17
0	89	18
0	90	19
0	91	20
0	92	21
0	93	22
0	95	23
0	96	24
0	134	25
0	135	26
0	136	27
0	143	28
0	144	29
0	145	30
0	158	31
0	159	32
0	160	33
0	161	34
0	162	35
0	163	36
0	165	37
0	166	38
0	195	39
0	197	40
0	198	41
0	206	42
0	207	43
0	208	44
0	209	45
0	210	46
0	211	47
0	235	48
0	237	49
0	242	50
0	243	51
0	244	52
0	261	53
0	262	54
0	263	55
0	264	56
0	265	57
0	277	58
0	278	59
0	279	60
0	280	61
0	297	62
0	298	63
0	300	64
0	301	65
0	302	66
0	303	67
0	304	68
0	305	69
0	336	70
0	337	71
0	338	72
0	339	73
0	340	74
0	357	75
0	359	76
0	360	77
0	376	78
0	377	79
0	378	80
0	379	81
0	396	82
0	397	83
0	406	84
0	407	85
0	408	86
0	414	87
0	415	88
0	436	89
0	437	90
0	438	91
0	440	92
0	441	93
0	442	94
0	443	95
0	444	96
0	445	97
0	466	98
0	468	99
0	469	100
2	7	1
2	19	2
2	20	3
2	21	4
2	22	5
2	24	6
2	25	7
2	26	8
2	51	9
2	52	10
2	53	11
2	54	12
2	55	13
2	76	14
2	77	15
2	78	16
2	79	17
2	81	18
2	82	19
2	103	20
2	104	21
2	105	22
2	113	23
2	114	24
2	115	25
2	116	26
2	117	27
2	118	28
2	119	29
2	121	30
2	122	31
2	149	32
2	150	33
2	152	34
2	153	35
2	154	36
2	155	37
2	156	38
2	185	39
2	186	40
2	187	41
2	188	42
2	189	43
2	204	44
2	212	45
2	213	46
2	214	47
2	215	48
2	233	49
2	234	50
2	237	51
2	239	52
2	240	53
2	241	54
2	256	55
2	257	56
2	258	57
2	260	58
2	275	59
2	291	60
2	292	61
2	293	62
2	294	63
2	296	64
2	317	65
2	318	66
2	319	67
2	321	68
2	327	69
2	328	70
2	329	71
2	330	72
2	346	73
2	347	74
2	348	75
2	349	76
2	351	77
2	367	78
2	368	79
2	369	80
2	370	81
2	386	82
2	388	83
2	389	84
2	399	85
2	400	86
2	409	87
2	410	88
2	412	89
2	426	90
2	427	91
2	428	92
2	430	93
2	431	94
2	432	95
2	433	96
2	434	97
2	435	98
2	465	99
2	469	100
